query_hist,current_time,生成结果
下周二全天处理客户售后投诉,2025-06-29 12:32:04,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""处理客户售后投诉"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":""2025-07-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 12:32:04""}}"
下周日下午4点亲子游泳,2025-06-29 13:36:53,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""运动"",""content"":""亲子游泳"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日下午"",""start_time_chinese"":""4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 13:36:53""}}"
下周二全天需求梳理,2025-06-29 13:48:10,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""需求梳理"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":""2025-07-01 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 13:48:10""}}"
下周四全天深圳展览会,2025-06-29 13:58:53,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""展会"",""content"":""深圳展览会"",""place"":""深圳"",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 08:00:00"",""end_time"":""2025-07-03 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 13:58:53""}}"
本月28号月度复盘,2025-06-29 14:05:49,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""月度复盘"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 14:05:49""}}"
下周四下午两点跨部门协作优化沟通会,2025-06-29 14:15:04,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跨部门协作优化沟通会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 14:15:04""}}"
明天中午12点和刘珊瑞吃饭,2025-06-29 15:21:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""和刘珊瑞吃饭"",""place"":"""",""related_person"":""刘珊瑞"",""start_date_chinese"":""明天"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 15:21:12""}}"
下周四晚上7点家长开放日,2025-06-29 16:25:09,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""家长开放日"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 16:25:09""}}"
周六早上10点采购清洁工具，到时提醒我一下,2025-06-29 17:40:49,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""采购清洁工具"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""早上10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 10:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 10:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 17:40:49""}}"
明天下午两点约朋友聚餐,2025-06-29 17:43:44,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约朋友聚餐"",""place"":"""",""related_person"":""朋友"",""start_date_chinese"":""明天"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 17:43:44""}}"
周六上午九点研发成果转化推进会,2025-06-29 17:45:05,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""研发成果转化推进会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 17:45:05""}}"
后天晚上7点团队建设沟通会,2025-06-29 19:09:57,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""团队建设沟通会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 19:09:57""}}"
后天上午十一点质量问题整改落实会,2025-06-29 19:47:55,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""质量问题整改落实会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""上午十一点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 19:47:55""}}"
下个月10号更换窗帘，到时提醒我一下,2025-06-29 20:06:15,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""家务"",""content"":""更换窗帘"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月10号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:06:15""}}"
本月28号财务内控管理优化会议,2025-06-29 20:19:57,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""财务内控管理优化会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:19:57""}}"
周四全天要出差参加行业研讨,2025-06-29 20:26:37,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""差旅"",""content"":""出差参加行业研讨"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 08:00:00"",""end_time"":""2025-07-03 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:26:37""}}"
下周三全天设计宣传海报,2025-06-29 20:44:37,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""设计宣传海报"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:44:37""}}"
下周三下午1点半进行工会代表座谈会,2025-06-29 20:51:30,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""工会代表座谈会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午1点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 13:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:51:30""}}"
明天上午十一点述职汇报,2025-06-29 20:52:30,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""述职汇报"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""上午十一点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:52:30""}}"
下周四全天技术创新项目启动会,2025-06-29 21:41:05,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""技术创新项目启动会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 08:00:00"",""end_time"":""2025-07-03 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 21:41:05""}}"
下个月5号要购买日用品，到时提醒我一下,2025-06-29 22:24:46,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""购买日用品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月5号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 22:24:46""}}"
本月28号编写工作总结，到时提醒我一下,2025-06-29 22:42:56,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""编写工作总结"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 22:42:56""}}"
明天中午十二点挑选美妆产品，到时提醒我一下,2025-06-29 22:51:27,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""购物"",""content"":""挑选美妆产品"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""中午十二点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 12:00:00"",""end_time"":"""",""remind_time"":""2025-06-30 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 22:51:27""}}"
后天下午2点到4点客户需求分析会,2025-06-29 23:07:46,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""客户需求分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午2点到4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 14:00:00"",""end_time"":""2025-07-01 16:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 23:07:46""}}"
帮我记下下周二下午三点需求评审会议,2025-06-29 23:32:38,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""需求评审会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 23:32:38""}}"
明天下午2点阅读书籍，到时提醒我一下,2025-06-29 23:35:40,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""读书"",""content"":""阅读书籍"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 14:00:00"",""end_time"":"""",""remind_time"":""2025-06-30 14:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 23:35:40""}}"
本月29号版本测试,2025-06-29 23:58:35,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""资料"",""content"":""版本测试"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月29号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 23:58:35""}}"
明天上午十一点小组周会,2025-06-30 00:14:42,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""小组周会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""上午十一点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 11:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 00:14:42""}}"
明天晚上8点线上入职培训,2025-06-30 00:54:03,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""线上入职培训"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 00:54:03""}}"
周六上午九点半制定下月工作计划,2025-06-30 01:03:20,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""制定下月工作计划"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""九点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 09:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 01:03:20""}}"
明天下午4点送文件,2025-06-30 01:33:04,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""资料"",""content"":""送文件"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 01:33:04""}}"
记一下这周五下午4点长跑，到时提醒我一下,2025-06-30 02:09:58,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""长跑"",""place"":"""",""related_person"":"""",""start_date_chinese"":""这周五"",""start_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 16:00:00"",""end_time"":"""",""remind_time"":""2025-07-04 16:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 02:09:58""}}"
明天下午3点客户合作洽谈会,2025-06-30 02:38:55,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""客户合作洽谈会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 02:38:55""}}"
下个月5号信用卡还款，提醒一下,2025-06-30 03:21:47,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""信用卡还款"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月5号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 03:21:47""}}"
后天下午三点制作 PPT 演示文稿,2025-06-30 03:38:55,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""制作 PPT 演示文稿"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 03:38:55""}}"
帮我记下周五中午12点约了猎头,2025-06-30 05:02:20,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""约了猎头"",""place"":"""",""related_person"":""猎头"",""start_date_chinese"":""周五"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:02:20""}}"
下周四下午两点客户需求深度分析会,2025-06-30 05:06:14,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""客户需求深度分析会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:06:14""}}"
提醒我下周五下午2点游泳训练,2025-06-30 05:26:52,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""游泳训练"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""下午2点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-11 14:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:26:52""}}"
周五下午四点设计员工工牌样式,2025-06-30 05:46:50,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""设计"",""content"":""设计员工工牌样式"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:46:50""}}"
下周一全天安装办公软件更新包,2025-06-30 05:50:59,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""安装办公软件更新包"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 08:00:00"",""end_time"":""2025-07-07 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:50:59""}}"
周日早上制作产品报价,2025-06-30 05:59:46,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""制作产品报价"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""早上"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 05:59:46""}}"
下周五全天外出考察,2025-06-30 06:29:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""外出考察"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-11 08:00:00"",""end_time"":""2025-07-11 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 06:29:39""}}"
下周二全天制作员工绩效考核表,2025-06-30 07:57:12,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""制作员工绩效考核表"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 08:00:00"",""end_time"":""2025-07-08 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 07:57:12""}}"
本月28号下午三点数据看板更新,2025-06-30 08:12:08,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""资料"",""content"":""数据看板更新"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月28号"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-28 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 08:12:08"",""is_stop"":true,""reply_content"":""开始时间已经过去了，重说一下呗""}}"
明天下午三点清洗水杯，到时提醒我一下,2025-06-30 08:14:15,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""清洗水杯"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-01 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 08:14:15""}}"
后天中午12点牙医复诊,2025-06-30 08:59:03,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""就医"",""content"":""牙医复诊"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 08:59:03""}}"
下周一下午3点badcase复盘会,2025-06-30 09:06:08,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""badcase复盘会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一下午"",""start_time_chinese"":""3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 09:06:08""}}"
帮我记下周三下午3点要见客户,2025-06-30 09:41:56,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""要见客户"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 09:41:56""}}"
下周一全天用户体验交流,2025-06-30 09:47:59,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""用户体验交流"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 08:00:00"",""end_time"":""2025-07-07 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 09:47:59""}}"
下周一全天产品失败总结复盘,2025-06-30 10:17:09,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""产品失败总结复盘"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 08:00:00"",""end_time"":""2025-07-07 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 10:17:09""}}"
明天早上8点专利申报策略规划会议,2025-06-30 10:46:46,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""专利申报策略规划会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 08:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 10:46:46""}}"
